dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,AE
2015-04-07 21:51:33.399999,2370.01,2015-04-07 21:51:33.200000,2330.01,2.68553,21.13675,-50.04345,-1.8626749999999999,688.9045000000001,173.492,23.1293,173.514,0.0,53.0
2015-04-08 11:39:45.399999,2200.01,2015-04-08 11:39:45.500000,1900.01,1.76013,10.263200000000001,39.413250000000005,-25.928800000000003,632.5995,172.19150000000002,22.7815,172.207,2.0,54.0
2015-04-08 16:33:31.300000,2240.01,2015-04-08 16:33:31.500000,2380.01,2.6278949999999996,9.55948,40.588849999999994,-99.6518,633.9645,171.124,22.644,171.139,1.0,98.0
2015-04-08 16:33:38.200000,2240.01,2015-04-08 16:33:38.100000,1370.01,2.67225,9.546240000000001,40.99955,-99.7812,634.3465,171.122,22.6446,171.137,1.0,98.0
2015-04-08 16:50:50.299999,390.002,2015-04-08 16:50:50.399999,170.001,11.15,0.10926519999999999,73.38365,110.602,685.4515,170.399,22.6951,170.414,-1.0,89.0
2015-04-08 19:50:13.400000,1410.01,2015-04-08 19:50:13.500000,2140.01,2.1144249999999998,9.263905000000001,44.47505,-149.82999999999998,637.6624999999999,170.524,22.5739,170.538,1.0,161.0
2015-04-08 19:56:48.600000,250.001,2015-04-08 19:56:48.799999,180.001,6.885775000000001,7.613065,67.92865,-163.675,659.7429999999999,170.299,22.60125,170.31150000000002,1.0,124.0
2015-04-08 19:57:16.500000,330.002,2015-04-08 19:57:16.600000,139.987,7.75383,7.40466,69.50595,-165.577,661.2705,170.278,22.6026,170.29,1.0,124.0
2015-04-08 20:51:51.600000,260.001,2015-04-08 20:51:51.500000,190.001,8.40635,16.13505,-82.05494999999999,-71.02935,666.7375,168.565,22.3859,168.58,0.0,32.0
2015-04-08 21:29:17.399999,1440.01,2015-04-08 21:29:17.199999,130.001,2.128615,9.157595,49.00975,-175.95600000000002,641.891,170.135,22.533,170.148,1.0,30.0
2015-04-09 03:13:49.399999,2310.01,2015-04-09 03:13:49.299999,20.0001,2.094535,21.720950000000002,-55.70755,-84.64535000000001,684.2785,166.848,22.2253,166.868,1.0,191.0
