dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation,AE,burstType
2016-09-30 00:05:02,480.003,2016-09-30 00:05:02,440.002,5.71534,8.36311,69.028,128.768,619.825,-5.67044,-0.748435,5.98639,1.0,0.99,459.0,flash
2016-09-30 00:05:20.100000,620.003,2016-09-30 00:05:20.100000,530.003,6.21608,8.28915,70.05845,127.434,620.336,-5.6467,-0.745338,5.93233,1.0,0.97,459.0,flash
2016-09-30 00:05:24.800000,510.003,2016-09-30 00:05:24.800000,570.003,6.334655,8.272115,70.3244,127.07,620.462,-5.64052,-0.744533,5.91849,1.0,0.95,459.0,flash
2016-09-30 00:05:28.699999,460.002,2016-09-30 00:05:28.699999,550.003,6.45978,8.25441,70.54465,126.758,620.606,-5.63541,-0.743865,5.90704,1.0,0.97,459.0,flash
2016-09-30 00:05:30.300000,420.002,2016-09-30 00:05:30.300000,510.003,6.518715,8.24613,70.6348,126.627,620.61,-5.63331,-0.743592,5.90241,1.0,0.97,459.0,flash
2016-09-30 00:05:32.799999,690.004,2016-09-30 00:05:32.799999,600.003,6.58229,8.237355,70.77555,126.4245,620.659,-5.63004,-0.743166,5.89519,1.0,0.87,459.0,flash
2016-09-30 00:16:56.600000,640.003,2016-09-30 00:16:56.700000,650.004,6.462255,0.6427575,64.24895,-16.3502,641.0805,-4.79996,-0.6355285,5.3979,2.0,-0.27,569.0,ambiguous
2016-09-30 01:42:26.600000,680.004,2016-09-30 01:42:26.699999,750.004,5.43942,8.894265,67.9685,105.585,619.4615,-5.67296,-0.748738,6.02297,1.0,0.91,710.0,flash
2016-09-30 01:42:39.100000,1120.01,2016-09-30 01:42:39.100000,1420.01,5.7613,8.85795,68.6842,104.7555,619.7705,-5.65599,-0.746522,5.98354,1.0,0.8,710.0,ambiguous
2016-09-30 01:42:45.799999,1640.01,2016-09-30 01:42:45.799999,1580.01,5.919095,8.84065,69.06775,104.292,619.948,-5.64718,-0.745372,5.96319,1.0,0.5,710.0,ambiguous
2016-09-30 01:42:49.700000,1310.01,2016-09-30 01:42:49.899999,1250.01,6.02685,8.82892,69.2962,104.0065,620.042,-5.64194,-0.744689,5.951135,1.0,0.61,710.0,flash
2016-09-30 01:42:53.100000,1250.01,2016-09-30 01:42:53.100000,1080.01,6.137135,8.817035,69.4843,103.764,620.102,-5.63764,-0.744128,5.94128,1.0,0.91,710.0,flash
2016-09-30 01:42:53.799999,1280.01,2016-09-30 01:42:53.799999,1190.01,6.137135,8.817035,69.5242,103.716,620.1265,-5.63673,-0.744009,5.93919,1.0,0.96,710.0,flash
2016-09-30 01:43:15.900000,1200.01,2016-09-30 01:43:16,1070.01,6.79694,8.748605,70.7781,101.9895,620.7745,-5.60836,-0.740311,5.87492,1.0,0.88,663.0,ambiguous
2016-09-30 01:43:26.500000,590.003,2016-09-30 01:43:26.399999,590.003,7.157695,8.71233,71.36685,101.098,621.079,-5.59408,-0.738449,5.84381,1.0,0.75,663.0,flash
2016-09-30 01:43:31.699999,560.003,2016-09-30 01:43:31.500000,690.004,7.32904,8.695345,71.65415,100.643,621.162,-5.58718,-0.737549,5.828935,1.0,0.65,663.0,flash
2016-09-30 01:43:43.700000,490.003,2016-09-30 01:43:43.700000,440.002,7.76234,8.652905,72.325,99.51865,621.503,-5.57131,-0.73548,5.7949,1.0,0.95,663.0,flash
2016-09-30 01:44:03,410.002,2016-09-30 01:44:03,450.002,8.525,8.57871,73.38155,97.5496,622.042,-5.54593,-0.732173,5.74191,1.0,0.88,688.0,flash
2016-09-30 01:44:04.500000,440.002,2016-09-30 01:44:04.700000,459.956,8.564515,8.57482,73.46835,97.3787,622.105,-5.54383,-0.731901,5.737605,1.0,0.77,688.0,flash
2016-09-30 01:44:06.099999,470.003,2016-09-30 01:44:06,400.002,8.62536,8.568765,73.54685,97.21775,622.1785,-5.541935,-0.7316535,5.733705,1.0,0.64,688.0,flash
2016-09-30 01:55:34.899999,2550.01,2016-09-30 01:55:34.899999,3120.02,6.86782,23.95875,61.011,-43.21895,642.8395,-4.72479,-0.625787,5.47358,1.0,0.55,509.0,neither
2016-09-30 01:55:40.100000,3349.68,2016-09-30 01:55:40.100000,2569.76,6.646355,23.9256,60.7039,-43.4291,642.996,-4.71983,-0.625149,5.48311,1.0,-0.06,509.0,neither
2016-09-30 01:55:59.600000,1310.01,2016-09-30 01:55:59.700000,1110.01,6.013425,23.82455,59.54715,-44.1736,643.595,-4.70153,-0.6227965,5.520225,2.0,0.29,509.0,flash
2016-09-30 01:56:01.199999,2460.01,2016-09-30 01:56:01.199999,2610.01,5.95791,23.81495,59.4553,-44.23275,643.6155,-4.70011,-0.622614,5.52325,2.0,0.56,477.0,flash
2016-09-30 01:56:02.100000,2460.01,2016-09-30 01:56:02.100000,2560.01,5.92877,23.8099,59.40195,-44.2663,643.6365,-4.69929,-0.622508,5.52501,2.0,0.99,477.0,flash
2016-09-30 01:56:20.899999,829.921,2016-09-30 01:56:20.899999,969.908,5.44393,23.7235,58.28625,-44.93435,644.2135,-4.68209,-0.620299,5.56215,2.0,0.89,477.0,flash
2016-09-30 01:56:29.800000,630.003,2016-09-30 01:56:29.800000,780.004,5.22615,23.68235,57.75725,-45.23975,644.501,-4.67419,-0.619285,5.58057,2.0,0.92,477.0,flash
2016-09-30 01:56:39.899999,2410.01,2016-09-30 01:56:39.899999,-1e+31,5.00739,23.6394,57.15615,-45.576,644.804,-4.66577,-0.618207,5.60294,2.0,0.17,477.0,flash
2016-10-10 21:40:10.599999,190.001,2016-10-10 21:40:10.599999,510.003,6.42442,12.89715,-67.5491,-154.428,666.2005,-3.80096,-0.505053,4.42923,1.0,0.67,60.0,neither
2016-10-10 21:40:12.400000,190.001,2016-10-10 21:40:12.500000,460.002,6.39001,12.8837,-67.44355,-154.542,666.045,-3.80148,-0.505116,4.43519,1.0,0.42,60.0,neither
2016-10-10 22:18:10.599999,150.001,2016-10-10 22:18:10.400000,350.002,6.82692,7.69976,70.92155,152.997,637.4175,-2.058605,-0.272386,2.761835,1.0,0.85,29.0,ambiguous
2016-10-10 23:19:22.300000,150.001,2016-10-10 23:19:22.500000,220.001,7.63403,12.4799,-62.4161,176.5725,660.574,-3.9642,-0.5263855,4.85277,1.0,-0.08,25.0,flash
2016-10-12 21:31:58.299999,70.0004,2016-10-12 21:31:58.200000,280.002,7.11548,7.491235,70.8996,164.5665,641.371,-1.44295,-0.1910345,2.31871,1.0,0.61,28.0,neither
2016-10-12 21:32:10.199999,260.001,2016-10-12 21:32:10.099999,790.004,7.540435,7.411635,71.5621,163.5485,642.003,-1.43142,-0.189522,2.25472,1.0,0.76,23.0,ambiguous
2016-10-12 21:32:11,230.001,2016-10-12 21:32:11,690.004,7.540435,7.411635,71.6092,163.4725,642.0765,-1.4306,-0.189414,2.25016,1.0,0.66,23.0,ambiguous
2016-10-12 21:32:12.300000,310.002,2016-10-12 21:32:12.199999,820.004,7.618625,7.39738,71.6785,163.3625,642.0935,-1.429285,-0.189241,2.24324,1.0,0.95,23.0,ambiguous
2016-10-12 21:32:14.500000,250.001,2016-10-12 21:32:14.500000,690.004,7.68903,7.38442,71.80295,163.1615,642.155,-1.42691,-0.18893,2.23079,1.0,0.61,23.0,ambiguous
2016-10-12 21:32:18.699999,210.001,2016-10-12 21:32:18.600000,560.003,7.843,7.35614,72.03205,162.7825,642.3775,-1.422535,-0.188355,2.20783,1.0,0.66,23.0,ambiguous
2016-10-12 21:32:30,140.001,2016-10-12 21:32:29.800000,680.004,8.28511,7.27555,72.6494,161.706,642.9605,-1.411615,-0.1869215,2.147875,1.0,0.5,23.0,neither
2016-10-12 21:32:43.100000,240.001,2016-10-12 21:32:43,790.004,8.814405,7.179565,73.36375,160.3545,643.575,-1.400225,-0.185428,2.08115,1.0,0.75,23.0,ambiguous
2016-10-12 21:32:44.200000,230.001,2016-10-12 21:32:44,800.004,8.872615,7.168655,73.4204,160.2425,643.6055,-1.399245,-0.1853,2.07572,1.0,0.45,23.0,neither
2016-10-12 22:30:16.100000,150.001,2016-10-12 22:30:16.100000,360.002,9.496795,13.73165,-72.36205,-160.7665,666.5145,-3.28738,-0.436794,3.72012,1.0,0.49,126.0,flash
2016-10-12 22:30:18.800000,140.001,2016-10-12 22:30:18.600000,380.002,9.4669,13.7125,-72.2202,-161.0095,666.409,-3.288555,-0.436942,3.72883,1.0,0.8,126.0,ambiguous
2016-10-12 22:30:28.899999,100.001,2016-10-12 22:30:28.899999,210.001,9.30955,13.61865,-71.66115,-161.9385,665.838,-3.29207,-0.437378,3.76187,1.0,0.45,126.0,neither
2016-10-12 22:30:31.800000,120.001,2016-10-12 22:30:31.699999,270.001,9.26317,13.59115,-71.5042,-162.19,665.687,-3.292865,-0.437474,3.770875,1.0,0.66,126.0,neither
2016-10-12 22:30:39.700000,180.001,2016-10-12 22:30:39.700000,310.002,9.12938,13.518,-71.06485,-162.8685,665.2495,-3.2948,-0.437707,3.79568,1.0,0.86,126.0,flash
2016-10-12 22:30:46.399999,100.001,2016-10-12 22:30:46.399999,270.001,9.01529,13.4573,-70.69285,-163.4195,664.7995,-3.29676,-0.437945,3.81777,1.0,0.3,126.0,neither
2016-10-12 22:31:43.600000,110.001,2016-10-12 22:31:43.600000,260.001,7.96691,13.00565,-67.464,-167.433,661.4905,-3.31264,-0.439874,4.01655,1.0,0.56,125.0,neither
2016-10-12 22:32:06.200000,100.001,2016-10-12 22:32:06,220.001,7.519935,12.8495,-66.1729,-168.745,660.147,-3.317655,-0.440469,4.098005,1.0,0.78,115.0,curtain
2016-10-12 22:32:16.199999,130.001,2016-10-12 22:32:16.199999,270.001,7.31269,12.781,-65.5903,-169.2935,659.5455,-3.31979,-0.44072,4.13538,1.0,0.07,115.0,neither
2016-10-12 23:09:52.899999,160.001,2016-10-12 23:09:52.899999,200.001,7.05987,7.890615,71.5464,139.1475,642.091,-1.41292,-0.187075,2.24222,1.0,0.84,44.0,ambiguous
2016-10-12 23:11:22.899999,240.001,2016-10-12 23:11:22.899999,340.002,10.7998,7.33078,76.33075,128.621,646.4635,-1.33014,-0.176213,1.77886,-1.0,0.97,35.0,flash
2016-10-12 23:11:27,380.002,2016-10-12 23:11:27,550.003,10.98645,7.301525,76.5353,127.9745,646.6415,-1.32698,-0.175798,1.75996,-1.0,0.99,35.0,flash
2016-10-12 23:11:28.399999,430.002,2016-10-12 23:11:28.399999,580.003,11.07805,7.28674,76.60475,127.7525,646.734,-1.3259,-0.175657,1.75351,-1.0,0.94,35.0,flash
2016-10-12 23:11:37,479.954,2016-10-12 23:11:37,639.939,11.50725,7.218865,77.0272,126.326,647.1205,-1.31856,-0.174694,1.71348,-1.0,0.94,35.0,flash
2016-10-12 23:11:39.799999,440.002,2016-10-12 23:11:39.600000,560.003,11.6027,7.20348,77.15825,125.8635,647.312,-1.31621,-0.1743845,1.700875,-1.0,0.4,35.0,flash
2016-10-12 23:11:41.299999,260.001,2016-10-12 23:11:41.299999,380.002,11.6985,7.18798,77.23555,125.5815,647.388,-1.31473,-0.174191,1.69342,-1.0,0.71,35.0,neither
2016-10-12 23:11:51.500000,290.002,2016-10-12 23:11:51.500000,450.002,12.21155,7.107965,77.7212,123.717,647.8675,-1.30531,-0.172953,1.64627,-1.0,0.96,35.0,flash
2016-10-12 23:11:53.399999,260.001,2016-10-12 23:11:53.399999,420.002,12.3117,7.09259,77.8102,123.353,647.9105,-1.30368,-0.17274,1.63789,-1.0,0.97,35.0,flash
2016-10-12 23:11:56.500000,300.002,2016-10-12 23:11:56.500000,460.002,12.4759,7.06809,77.95455,122.75,648.044,-1.30103,-0.172392,1.62423,-1.0,0.98,35.0,flash
2016-10-12 23:11:58.100000,230.001,2016-10-12 23:11:58.100000,360.002,12.5894,7.051605,78.02855,122.432,648.1435,-1.29966,-0.172212,1.61717,-1.0,0.63,35.0,neither
2016-10-12 23:11:59.700000,230.001,2016-10-12 23:11:59.899999,380.002,12.64745,7.04332,78.10675,122.0935,648.271,-1.298205,-0.1720215,1.60968,-1.0,0.13,35.0,neither
2016-10-12 23:12:01.399999,250.001,2016-10-12 23:12:01.300000,340.002,12.762,7.026655,78.17775,121.777,648.34,-1.2969,-0.1718495,1.60306,-1.0,0.71,31.0,flash
2016-10-12 23:12:12.400000,190.001,2016-10-12 23:12:12.599999,340.002,13.52325,6.93281,78.678,119.404,648.833,-1.287805,-0.1706565,1.556425,-1.0,0.04,31.0,neither
2016-10-12 23:12:19.800000,200.001,2016-10-12 23:12:20,330.002,-5e+30,6.87021,78.9992,117.715,649.224,-1.28246,-0.1699565,1.527225,-1.0,0.66,31.0,ambiguous
2016-10-12 23:12:39.799999,40.0002,2016-10-12 23:12:39.799999,100.001,-1e+31,6.685085,79.8131,112.6805,650.1525,-1.26549,-0.167729,1.45036,-1.0,0.07,31.0,neither
2016-10-13 22:09:55,600.003,2016-10-13 22:09:55,940.005,4.252945,0.370438,61.6975,13.42455,673.482,-0.593359,-0.078934,2.89827,1.0,0.9,729.0,flash
2016-10-13 22:10:05,650.004,2016-10-13 22:10:05.200000,880.005,4.10077,0.32376,61.10695,13.01505,673.7735,-0.5926535,-0.0788447,2.953995,1.0,0.58,752.0,flash
2016-10-13 23:00:09.400000,210.001,2016-10-13 23:00:09.300000,370.002,5.45499,12.106,-58.1006,178.8255,649.7165,-3.032745,-0.4021205,4.382545,1.0,0.1,781.0,curtain
2016-10-13 23:00:45.799999,240.001,2016-10-13 23:00:45.700000,450.002,4.82,11.95315,-55.9347,177.6415,647.5435,-3.030815,-0.401762,4.525625,1.0,0.57,781.0,flash
2016-10-13 23:33:39.200000,1139.89,2016-10-13 23:33:39.200000,1889.82,4.16324,8.512095,64.74115,140.622,638.268,-1.11164,-0.147126,2.67097,1.0,0.99,1150.0,flash
2016-10-13 23:33:42.399999,1200.01,2016-10-13 23:33:42.399999,1310.01,4.212735,8.501365,64.9278,140.46,638.46,-1.10834,-0.146692,2.65241,1.0,0.63,1150.0,ambiguous
2016-10-13 23:33:45.100000,1240.01,2016-10-13 23:33:45,2290.01,4.25416,8.49283,65.0823,140.3225,638.5865,-1.105625,-0.146335,2.63701,1.0,0.52,1150.0,ambiguous
2016-10-13 23:33:48.500000,1450.01,2016-10-13 23:33:48.700000,1940.01,4.312725,8.480705,65.289,140.14,638.7405,-1.101985,-0.1458565,2.61639,1.0,0.92,1150.0,flash
2016-10-13 23:33:49.700000,1850.01,2016-10-13 23:33:49.700000,2070.01,4.331055,8.47681,65.353,140.083,638.799,-1.10086,-0.145708,2.61,1.0,0.91,1150.0,flash
2016-10-13 23:33:51.399999,2080.01,2016-10-13 23:33:51.399999,2640.01,4.36487,8.47007,65.4519,139.992,638.906,-1.09912,-0.145479,2.60012,1.0,0.87,1150.0,flash
2016-10-13 23:33:54.299999,2210.01,2016-10-13 23:33:54.100000,2480.01,4.41765,8.459335,65.6147,139.842,639.042,-1.09616,-0.14509,2.58347,1.0,0.67,1150.0,ambiguous
2016-10-13 23:33:58.899999,2480.01,2016-10-13 23:33:58.799999,2250.01,4.489845,8.444885,65.88475,139.5935,639.259,-1.091205,-0.144438,2.55564,1.0,0.1,1150.0,ambiguous
2016-10-13 23:34:01.700000,2020.01,2016-10-13 23:34:01.700000,2370.01,4.544565,8.43393,66.05005,139.436,639.431,-1.08817,-0.144039,2.53859,1.0,0.84,1091.0,flash
2016-10-13 23:34:04,2710.01,2016-10-13 23:34:04,3080.02,4.582195,8.42658,66.18335,139.305,639.538,-1.08577,-0.143723,2.52493,1.0,0.94,1091.0,flash
2016-10-13 23:34:10,2980.02,2016-10-13 23:34:09.800000,3010.02,4.707725,8.402385,66.52485,138.9735,639.8195,-1.079625,-0.1429145,2.48991,1.0,-0.19,1091.0,neither
2016-10-13 23:34:14.900000,2020.01,2016-10-13 23:34:14.800000,2720.01,4.797055,8.385365,66.8108,138.689,640.086,-1.074895,-0.142292,2.46161,1.0,0.96,1091.0,curtain
2016-10-13 23:34:16.500000,2620.01,2016-10-13 23:34:16.600000,2540.01,4.83863,8.377725,66.90895,138.588,640.173,-1.073375,-0.142092,2.452165,1.0,-0.1,1091.0,flash
2016-10-13 23:34:19.300000,2390.01,2016-10-13 23:34:19.300000,2670.01,4.903025,8.36579,67.0675,138.424,640.289,-1.07091,-0.141769,2.43689,1.0,0.73,1091.0,flash
2016-10-13 23:34:27.899999,910.005,2016-10-13 23:34:27.899999,1170.01,5.072565,8.33489,67.56245,137.904,640.726,-1.06267,-0.140685,2.38743,1.0,0.92,1091.0,flash
2016-10-13 23:34:49.399999,1350.01,2016-10-13 23:34:49.299999,1150.01,5.59862,8.244355,68.7897,136.505,641.802,-1.04133,-0.137878,2.26108,1.0,0.57,1091.0,ambiguous
2016-10-13 23:35:00.099998,2070.01,2016-10-13 23:35:00.099998,2230.01,5.888225,8.19737,69.40045,135.749,642.3455,-1.03057,-0.136462,2.19717,1.0,0.53,981.0,curtain
2016-10-13 23:35:02.100000,1450.01,2016-10-13 23:35:02,1570.01,5.930245,8.19055,69.5109,135.6075,642.473,-1.02864,-0.1362075,2.18562,1.0,0.64,981.0,ambiguous
2016-10-13 23:35:02.700000,1490.01,2016-10-13 23:35:02.500000,1720.01,5.94502,8.18812,69.54205,135.569,642.4915,-1.028175,-0.1361465,2.18255,1.0,0.67,981.0,curtain
2016-10-13 23:35:08.099999,430.002,2016-10-13 23:35:08,590.003,6.098575,8.164075,69.8501,135.1635,642.744,-1.023555,-0.1355395,2.1521,1.0,0.87,981.0,ambiguous
2016-10-13 23:35:14.300000,220.001,2016-10-13 23:35:14.500000,390.002,6.289335,8.13456,70.2079,134.681,643.081,-1.01795,-0.1348025,2.11605,1.0,0.4,981.0,neither
2016-10-13 23:47:56.399999,320.002,2016-10-13 23:47:56.299999,340.002,4.50974,0.2888195,60.6271,-11.73695,674.1405,-0.644459,-0.08574235,3.0062,2.0,0.05,755.0,ambiguous
2016-10-14 00:25:20.899999,620.003,2016-10-14 00:25:20.699999,910.005,4.422195,20.14165,-73.2494,-62.58925,686.344,-2.71302,-0.3614965,3.13442,0.0,0.85,590.0,ambiguous
2016-10-14 00:25:36.200000,440.002,2016-10-14 00:25:36.100000,710.004,4.66055,20.0629,-74.064,-64.26715,685.887,-2.72653,-0.3632675,3.101475,0.0,0.9,590.0,flash
2016-10-14 00:27:02.600000,5430.03,2016-10-14 00:27:02.799999,2260.01,6.522545,19.54555,-78.33305,-77.67015,682.942,-2.79199,-0.3718105,2.951025,0.0,0.38,599.0,neither
2016-10-14 00:39:35.299999,490.003,2016-10-14 00:39:35.299999,710.004,5.186585,11.569,-51.95155,151.311,643.3935,-2.98388,-0.395351,4.7601,1.0,0.41,584.0,flash
2016-10-14 00:40:00.300003,280.002,2016-10-14 00:40:00.400002,530.003,4.6843,11.48745,-50.44505,150.669,641.869,-2.978445,-0.394562,4.85881,1.0,0.58,599.0,flash
2016-10-14 00:40:04.500000,250.001,2016-10-14 00:40:04.400000,290.002,4.612165,11.47525,-50.1982,150.568,641.6365,-2.97718,-0.394384,4.873605,1.0,0.23,599.0,ambiguous
2016-10-14 01:11:17.399999,370.002,2016-10-14 01:11:17.300000,530.003,4.202135,8.92954,64.4568,116.436,638.172,-1.078305,-0.142713,2.68771,1.0,0.79,599.0,ambiguous
2016-10-14 01:11:38,580.003,2016-10-14 01:11:38,700.004,4.54761,8.87755,65.65995,115.37,639.206,-1.05731,-0.139951,2.56758,1.0,0.94,599.0,ambiguous
2016-10-14 01:11:41.899999,890.005,2016-10-14 01:11:41.899999,950.005,4.619715,8.86712,65.8864,115.162,639.433,-1.05312,-0.1394,2.54411,1.0,0.86,599.0,flash
2016-10-14 01:11:51.700000,660.004,2016-10-14 01:11:51.600000,670.004,4.81468,8.839505,66.4513,114.6175,639.9195,-1.042945,-0.138061,2.48592,1.0,0.97,599.0,flash
2016-10-14 01:11:53.700000,980.005,2016-10-14 01:11:53.799999,1480.01,4.852285,8.83423,66.57275,114.4975,640.018,-1.041015,-0.1378065,2.474055,1.0,0.93,599.0,flash
2016-10-14 01:11:56,490.003,2016-10-14 01:11:56,560.003,4.893495,8.82863,66.70275,114.365,640.1465,-1.03899,-0.137541,2.46148,1.0,0.92,599.0,flash
2016-10-14 01:26:30.500000,1110.01,2016-10-14 01:26:30.699999,1050.01,4.706355,23.8015,57.6173,-38.0048,675.64,-0.5981,-0.07959815,3.283695,2.0,0.66,1016.0,ambiguous
2016-10-14 01:26:34.200000,1460.01,2016-10-14 01:26:34.100000,2030.01,4.628565,23.7831,57.40795,-38.12415,675.743,-0.5982085,-0.0796141,3.302395,2.0,0.88,1016.0,ambiguous
2016-10-14 01:26:39.200000,1510.01,2016-10-14 01:26:39.100000,2170.01,4.541695,23.7615,57.11285,-38.2876,675.855,-0.5982645,-0.0796237,3.32821,2.0,0.72,1016.0,flash
2016-10-14 01:26:40.399999,1830.01,2016-10-14 01:26:40.500000,1520.01,4.52426,23.7572,57.03605,-38.32845,675.895,-0.5982795,-0.07962625,3.33492,2.0,0.72,1016.0,flash
2016-10-14 01:26:47,390.002,2016-10-14 01:26:47.200000,480.003,4.402755,23.7272,56.6433,-38.5431,676.072,-0.5985375,-0.0796634,3.36947,2.0,0.84,1016.0,ambiguous
2016-10-14 01:26:55.200000,440.002,2016-10-14 01:26:55.200000,420.002,4.27466,23.69385,56.1645,-38.7971,676.291,-0.599376,-0.0797784,3.41328,2.0,0.95,1016.0,flash
2016-10-14 01:27:00.199997,740.004,2016-10-14 01:27:00.099998,1130.01,4.195105,23.67355,55.87175,-38.95015,676.396,-0.6003155,-0.0799056,3.441595,2.0,0.37,1007.0,ambiguous
2016-10-14 01:27:01.399999,1670.01,2016-10-14 01:27:01.399999,1880.01,4.18016,23.6695,55.79775,-38.98735,676.4445,-0.600553,-0.0799377,3.44875,2.0,0.55,1007.0,flash
2016-10-14 01:27:02.700000,1460.01,2016-10-14 01:27:02.600000,2040.01,4.163805,23.66515,55.7238,-39.02445,676.479,-0.6007355,-0.0799625,3.455625,2.0,0.66,1007.0,curtain
2016-10-14 01:27:09.300000,420.002,2016-10-14 01:27:09.400000,800.004,4.06235,23.6376,55.3272,-39.2281,676.62,-0.601442,-0.08005935,3.49111,2.0,0.69,1007.0,neither
2016-10-14 01:27:15.199999,440.002,2016-10-14 01:27:15.300000,1210.01,3.977525,23.6149,54.9777,-39.40385,676.794,-0.6021375,-0.0801544,3.522255,2.0,0.65,1007.0,curtain
2016-10-14 01:27:25.300000,2400.01,2016-10-14 01:27:25.399999,2770.02,3.845665,23.57755,54.3791,-39.69765,677.043,-0.603267,-0.08030905,3.57447,2.0,-0.12,1007.0,curtain
2016-10-14 01:27:29.600000,2050.01,2016-10-14 01:27:29.600000,2350.01,3.794555,23.563,54.12705,-39.8182,677.119,-0.603604,-0.0803557,3.59563,2.0,0.86,1007.0,flash
2016-10-14 01:27:34.299999,2040.01,2016-10-14 01:27:34.399999,1690.01,3.7311,23.5451,53.8452,-39.9536,677.254,-0.6040655,-0.08041905,3.61939,2.0,0.81,1007.0,flash
2016-10-14 01:27:41,1240.01,2016-10-14 01:27:41,910.005,3.648315,23.52055,53.4505,-40.1407,677.408,-0.604832,-0.0805238,3.65279,2.0,0.98,1007.0,flash
2016-10-14 01:27:41.799999,2020.01,2016-10-14 01:27:41.899999,1689.84,3.648315,23.52055,53.4,-40.16065,677.444,-0.60493,-0.0805372,3.657065,2.0,0.66,1007.0,flash
2016-10-14 01:27:43.500000,2450.01,2016-10-14 01:27:43.600000,1140.01,3.62403,23.5133,53.2991,-40.20885,677.4745,-0.605347,-0.08059345,3.66646,2.0,0.75,1007.0,flash
2016-10-14 02:03:06.700000,1210.01,2016-10-14 02:03:06.700000,980.005,4.659255,20.7187,-73.40155,-87.31865,686.114,-2.65538,-0.353803,3.07701,1.0,0.77,748.0,flash
2016-10-14 02:03:15.300000,1670.01,2016-10-14 02:03:15.300000,1710.01,4.83515,20.68595,-73.85825,-88.25555,685.853,-2.66305,-0.354809,3.05784,0.0,0.94,748.0,flash
2016-10-14 02:04:49.299999,1040.01,2016-10-14 02:04:49.100000,720.004,8.03502,20.2603,-78.48685,-102.8275,682.6345,-2.738525,-0.364675,2.8946,0.0,0.77,798.0,ambiguous
2016-10-14 02:17:21.500000,460.002,2016-10-14 02:17:21.699999,430.002,6.178155,11.2568,-51.7543,126.796,643.067,-2.949285,-0.3907515,4.75321,1.0,0.24,811.0,flash
2016-10-14 02:17:42.200000,890.005,2016-10-14 02:17:42,1600.01,5.60584,11.2011,-50.52125,126.27,641.8445,-2.94534,-0.3901735,4.835235,1.0,0.43,811.0,flash
2016-10-14 02:17:49.799999,730.004,2016-10-14 02:17:49.799999,710.004,5.411915,11.18175,-50.05755,126.081,641.354,-2.94297,-0.389839,4.86249,1.0,0.6,811.0,ambiguous
2016-10-14 02:18:18.300000,500.003,2016-10-14 02:18:18.100000,590.003,4.742035,11.11095,-48.34475,125.399,639.6655,-2.93517,-0.388731,4.969205,1.0,0.2,797.0,curtain
2016-10-14 02:18:31,350.002,2016-10-14 02:18:30.899999,730.004,4.48926,11.08245,-47.5745,125.1075,638.9225,-2.931635,-0.38823,5.017915,1.0,0.91,797.0,neither
2016-10-14 02:47:50.299999,339.968,2016-10-14 02:47:50.299999,459.956,3.421215,9.47686,60.3304,95.06425,634.779,-1.12777,-0.149202,3.08219,1.0,0.97,644.0,flash
2016-10-14 02:48:22.199999,670.004,2016-10-14 02:48:22.199999,720.004,3.818365,9.430465,62.2164,93.765,636.4075,-1.09417,-0.144783,2.90104,1.0,0.42,643.0,flash
2016-10-14 02:48:33,659.937,2016-10-14 02:48:33.200000,820.004,3.963075,9.41449,62.85815,93.28695,636.9485,-1.08259,-0.1432595,2.837835,1.0,0.89,643.0,ambiguous
2016-10-14 02:48:35.100000,1120.01,2016-10-14 02:48:35,2190.01,3.99222,9.41138,62.9728,93.19935,637.0445,-1.080425,-0.1429755,2.82617,1.0,0.49,643.0,flash
2016-10-14 02:48:38,1600.01,2016-10-14 02:48:38,2180.01,4.027485,9.407545,63.1461,93.0657,637.1735,-1.07716,-0.142545,2.80852,1.0,0.99,643.0,flash
2016-10-14 02:48:47.299999,-1e+31,2016-10-14 02:48:47.399999,1970.01,4.180835,9.39145,63.6948,92.6346,637.6515,-1.066985,-0.141207,2.752855,1.0,0.25,643.0,flash
2016-10-14 02:48:48.399999,1030.01,2016-10-14 02:48:48.399999,1120.01,4.194815,9.39,63.75635,92.58525,637.6955,-1.06586,-0.141059,2.74663,1.0,0.95,643.0,flash
2016-10-14 02:48:58.299999,1100.01,2016-10-14 02:48:58.299999,1100.01,4.35544,9.373565,64.3358,92.10805,638.196,-1.05612,-0.139778,2.69047,1.0,0.94,643.0,flash
2016-10-14 02:49:01.899999,1470.01,2016-10-14 02:49:01.899999,1350.01,4.406195,9.368535,64.5461,91.93255,638.41,-1.05276,-0.139336,2.67059,1.0,0.95,666.0,flash
2016-10-14 02:49:05.299999,2560.01,2016-10-14 02:49:05.299999,2260.01,4.474685,9.36176,64.7446,91.7597,638.5745,-1.04931,-0.138882,2.65075,1.0,0.94,666.0,flash
2016-10-14 02:49:14.900000,2200.01,2016-10-14 02:49:14.900000,2300.01,4.63445,9.34623,65.30405,91.26855,639.056,-1.03937,-0.137574,2.59412,1.0,0.97,666.0,flash
2016-10-14 02:49:18.699999,2210.01,2016-10-14 02:49:18.699999,2220.01,4.70849,9.339185,65.52505,91.067,639.2245,-1.03529,-0.137037,2.57121,1.0,0.47,666.0,flash
