curtain catalogue created on 2018-03-27
dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation
2015-04-22 07:46:11.196200,1160.01,2015-04-22 07:46:11.099999,1600.01,6.076605000000001,10.16015,-60.57325,53.232,632.8395,102.8325,13.59655,102.8385,0.0,0.19
2015-04-22 08:21:06.495899,900.005,2015-04-22 08:21:06.500000,680.004,5.939725,10.51035,66.49945,11.572949999999999,687.7895000000001,102.7835,13.6959,102.78800000000001,1.0,0.03
2015-04-22 08:21:50.295600,470.003,2015-04-22 08:21:50.299999,900.005,7.3046500000000005,10.54105,68.9767,8.828025,689.7685,102.7585,13.6956,102.7625,0.0,0.44
2015-04-22 09:08:50.637400,1350.01,2015-04-22 09:08:50.600000,1270.01,7.0864,22.499200000000002,-61.494150000000005,-176.54649999999998,652.023,102.107,13.53735,102.113,1.0,0.72
2015-04-22 10:11:39.326799,550.003,2015-04-22 10:11:39.200000,790.004,5.875415,22.08765,64.74719999999999,-160.25900000000001,703.3779999999999,102.0335,13.6264,102.0425,1.0,-0.26
2015-04-22 18:30:27.498199,2960.02,2015-04-22 18:30:27.399999,1910.01,1.279525,23.00025,30.057699999999997,62.5034,690.0799999999999,99.66489999999999,13.29745,99.6813,1.0,-0.71
2015-04-22 18:30:28.498099,2940.02,2015-04-22 18:30:28.600000,1930.01,1.2782149999999999,22.99915,29.991500000000002,62.486900000000006,690.031,99.6643,13.2973,99.6807,1.0,0.13
2015-04-22 23:12:50.797800,1190.01,2015-04-22 23:12:50.600000,2310.01,9.442599999999999,1.6057,69.07294999999999,8.622405,703.8265,99.57365,13.2975,99.57985,0.0,0.83
2015-04-23 00:05:02.427600,1780.01,2015-04-23 00:05:02.299999,440.002,6.50354,12.367049999999999,-57.768249999999995,166.9845,631.9815,100.048,13.2279,100.054,1.0,-0.24
2015-04-23 04:08:54.765200,2210.01,2015-04-23 04:08:54.600000,2550.01,12.0832,23.33285,60.006299999999996,-72.78045,702.544,98.5787,13.1648,98.58869999999999,-1.0,0.77
